block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_356090327,0,4456,0,1,SX-B Sahara Express Westbound,13079,13_merged_357925063,357924947,
b_356090415,0,4456,0,1,SX-A Sahara Express Westbound,13080,13_merged_357925063,357924944,
b_356090422,0,4456,0,1,SX-B Sahara Express Westbound,13079,13_merged_357925063,357924945,
b_356090417,0,4456,0,1,SX-A Sahara Express Westbound,13080,13_merged_357925063,357924948,
b_356090418,0,4456,0,1,SX-B Sahara Express Westbound,13079,13_merged_357925063,357924949,
b_356088477,0,4420,0,0,101 Rainbow Northbound,12863,2_merged_357925062,357901752,
b_356088483,0,4420,0,0,101 Rainbow Northbound,12863,2_merged_357925062,357901753,
b_356088480,0,4420,0,0,101 Rainbow Northbound,12863,2_merged_357925062,357901750,
b_356088481,0,4420,0,0,101 Rainbow Northbound,12863,2_merged_357925062,357901751,
b_356088478,0,4420,0,0,101 Rainbow Northbound,12863,2_merged_357925062,357901756,
b_356088517,0,4420,0,0,101 Rainbow Northbound,12863,2_merged_357925062,357901757,
b_356090078,0,4437,0,0,201B Tropicana Eastbound,12950,2_merged_357925062,357918688,
b_356090080,0,4437,0,0,201A Tropicana Eastbound,12949,2_merged_357925062,357918689,
b_356090084,0,4437,0,0,201B Tropicana Eastbound,12950,2_merged_357925062,357918686,
b_356090070,0,4437,0,0,201A Tropicana Eastbound,12949,2_merged_357925062,357918687,
b_356090076,0,4437,0,0,201B Tropicana Eastbound,12950,2_merged_357925062,357918684,
b_356090074,0,4437,0,0,201A Tropicana Eastbound,12949,2_merged_357925062,357918685,
b_356090073,0,4437,0,0,201B Tropicana Eastbound,12950,2_merged_357925062,357918682,
b_356090081,0,4437,0,0,201A Tropicana Eastbound,12949,2_merged_357925062,357918683,
b_356090075,0,4437,0,0,201B Tropicana Eastbound,12950,2_merged_357925062,357918680,
b_356090072,0,4437,0,0,201A Tropicana Eastbound,12949,2_merged_357925062,357918681,
a_356087224,0,4389,0,0,110 Eastern Northbound,12676,3_merged_357925057,357884859,
a_356087227,0,4389,0,0,110 Eastern Northbound,12676,3_merged_357925057,357884858,
a_356087226,0,4389,0,0,110 Eastern Northbound,12676,3_merged_357925057,357884851,
a_356087223,0,4389,0,0,110 Eastern Northbound,12676,3_merged_357925057,357884850,
a_356087224,0,4389,0,0,110 Eastern Northbound,12676,3_merged_357925057,357884853,
a_356087227,0,4389,0,0,110 Eastern Northbound,12676,3_merged_357925057,357884852,
a_356087225,0,4389,0,0,110 Eastern Northbound,12676,3_merged_357925057,357884855,
a_356087228,0,4389,0,0,110 Eastern Northbound,12676,3_merged_357925057,357884854,
a_356087226,0,4389,0,0,110 Eastern Northbound,12676,3_merged_357925057,357884857,
a_356087223,0,4389,0,0,110 Eastern Northbound,12676,3_merged_357925057,357884856,
a_356086959,0,4383,0,0,103 Decatur Northbound,12647,3_merged_357925057,357882459,
a_356086963,0,4383,0,0,103 Decatur Northbound,12647,3_merged_357925057,357882458,
a_356086962,0,4383,0,0,103 Decatur Northbound,12647,3_merged_357925057,357882457,
a_356086960,0,4383,0,0,103 Decatur Northbound,12647,3_merged_357925057,357882456,
a_356086958,0,4383,0,0,103 Decatur Northbound,12647,3_merged_357925057,357882455,
a_356086957,0,4383,0,0,103 Decatur Northbound,12647,3_merged_357925057,357882454,
a_356086961,0,4383,0,0,103 Decatur Northbound,12647,3_merged_357925057,357882453,
a_356086959,0,4383,0,0,103 Decatur Northbound,12647,3_merged_357925057,357882452,
a_356086963,0,4383,0,0,103 Decatur Northbound,12649,3_merged_357925057,357882451,
a_356086962,0,4383,0,0,103 Decatur Northbound,12647,3_merged_357925057,357882450,
a_356087872,0,4416,0,0,BHX-A Boulder Hwy Express Northbound,12837,4_merged_357925060,357894090,
a_356087870,0,4416,0,0,BHX-B Boulder Hwy Express Northbound,12836,4_merged_357925060,357894091,
a_356087164,0,4416,0,0,BHX-A Boulder Hwy Express Northbound,12837,4_merged_357925060,357894092,
a_356087875,0,4416,0,0,BHX-B Boulder Hwy Express Northbound,12836,4_merged_357925060,357894093,
a_356087871,0,4416,0,0,BHX-A Boulder Hwy Express Northbound,12837,4_merged_357925060,357894094,
a_356087876,0,4416,0,0,BHX-B Boulder Hwy Express Northbound,12836,4_merged_357925060,357894095,
a_356087873,0,4416,0,0,BHX-A Boulder Hwy Express Northbound,12837,4_merged_357925060,357894096,
a_356087868,0,4416,0,0,BHX-B Boulder Hwy Express Northbound,12836,4_merged_357925060,357894097,
a_356087170,0,4416,0,0,BHX-A Boulder Hwy Express Northbound,12837,4_merged_357925060,357894098,
a_356087874,0,4416,0,0,BHX-B Boulder Hwy Express Northbound,12836,4_merged_357925060,357894099,
a_356088355,0,4417,0,0,SX-B Sahara Express Eastbound (Via Vegas Valley),12847,13_merged_357925059,357900489,
a_356088355,0,4417,0,0,SX-B Sahara Express Eastbound (Via Vegas Valley),12847,13_merged_357925059,357900488,
a_356088436,0,4414,0,0,Deuce on The Strip Northbound,12830,13_merged_357925059,357901288,
a_356088433,0,4414,0,0,Deuce on The Strip Northbound,12830,13_merged_357925059,357901289,
a_356088077,0,4414,0,0,Deuce on The Strip Northbound,12830,4_merged_357925060,357896832,
a_356088065,0,4414,0,0,Deuce on The Strip Northbound,12830,4_merged_357925060,357896833,
a_356088071,0,4414,0,0,Deuce on The Strip Northbound,12830,4_merged_357925060,357896834,
a_356088072,0,4414,0,0,Deuce on The Strip Northbound,12830,4_merged_357925060,357896835,
a_356088078,0,4414,0,0,Deuce on The Strip Northbound,12830,4_merged_357925060,357896836,
a_356088066,0,4414,0,0,Deuce on The Strip Northbound,12830,4_merged_357925060,357896837,
a_356088428,0,4414,0,0,Deuce on The Strip Northbound,12830,13_merged_357925059,357901280,
a_356088429,0,4414,0,0,Deuce on The Strip Northbound,12830,13_merged_357925059,357901281,
a_356088430,0,4414,0,0,Deuce on The Strip Northbound,12830,13_merged_357925059,357901282,
a_356088432,0,4414,0,0,Deuce on The Strip Northbound,12830,13_merged_357925059,357901283,
a_356088434,0,4414,0,0,Deuce on The Strip Northbound,12830,13_merged_357925059,357901284,
a_356088435,0,4414,0,0,Deuce on The Strip Northbound,12830,13_merged_357925059,357901285,
a_356088426,0,4414,0,0,Deuce on The Strip Northbound,12830,13_merged_357925059,357901286,
a_356088427,0,4414,0,0,Deuce on The Strip Northbound,12830,13_merged_357925059,357901287,
a_356088322,0,4396,0,0,121 Durango / Buffalo Northbound,12713,13_merged_357925059,357900159,
a_356088321,0,4396,0,0,121 Durango / Buffalo Northbound,12712,13_merged_357925059,357900158,
a_356088324,0,4396,0,0,121 Durango / Buffalo Northbound,12712,13_merged_357925059,357900153,
a_356088218,0,4396,0,0,121 Durango / Buffalo Northbound,12712,13_merged_357925059,357900152,
a_356088325,0,4396,0,0,121 Durango / Buffalo Northbound,12712,13_merged_357925059,357900151,
a_356088323,0,4396,0,0,121 Durango / Buffalo Northbound,12712,13_merged_357925059,357900150,
a_356088324,0,4396,0,0,121 Durango / Buffalo Northbound,12712,13_merged_357925059,357900157,
a_356088327,0,4396,0,0,121 Durango / Buffalo Northbound,12712,13_merged_357925059,357900156,
a_356088322,0,4396,0,0,121 Durango / Buffalo Northbound,12712,13_merged_357925059,357900155,
a_356088321,0,4396,0,0,121 Durango / Buffalo Northbound,12712,13_merged_357925059,357900154,
b_356090031,0,4430,0,1,113 N. Las Vegas Blvd Southbound,12917,4_merged_357925064,357905503,
b_356088860,0,4430,0,1,113 N. Las Vegas Blvd Southbound,12917,4_merged_357925064,357905502,
b_356088657,0,4430,0,1,113 N. Las Vegas Blvd Southbound,12917,4_merged_357925064,357905501,
b_356088798,0,4430,0,1,113 N. Las Vegas Blvd Southbound,12917,4_merged_357925064,357905500,
b_356088860,0,4430,0,1,113 N. Las Vegas Blvd Southbound,12917,4_merged_357925064,357905507,
b_356088657,0,4430,0,1,113 N. Las Vegas Blvd Southbound,12917,4_merged_357925064,357905506,
b_356088798,0,4430,0,1,113 N. Las Vegas Blvd Southbound,12917,4_merged_357925064,357905505,
b_356090039,0,4430,0,1,113 N. Las Vegas Blvd Southbound,12917,4_merged_357925064,357905504,
b_356088798,0,4430,0,1,113 N. Las Vegas Blvd Southbound,12917,4_merged_357925064,357905509,
b_356090031,0,4430,0,1,113 N. Las Vegas Blvd Southbound,12917,4_merged_357925064,357905508,
b_356088702,0,4425,0,1,106B Centennial Hills / Rancho Southbound,12896,4_merged_357925064,357903345,
a_356088079,0,4414,0,1,Deuce on The Strip Southbound,12831,4_merged_357925060,357897019,
a_356088070,0,4414,0,1,Deuce on The Strip Southbound,12831,4_merged_357925060,357897018,
a_356088065,0,4414,0,1,Deuce on The Strip Southbound,12831,4_merged_357925060,357897011,
a_356088056,0,4414,0,1,Deuce on The Strip Southbound,12831,4_merged_357925060,357897010,
a_356088078,0,4414,0,1,Deuce on The Strip Southbound,12831,4_merged_357925060,357897013,
a_356088072,0,4414,0,1,Deuce on The Strip Southbound,12831,4_merged_357925060,357897012,
a_356088074,0,4414,0,1,Deuce on The Strip Southbound,12831,4_merged_357925060,357897015,
a_356088067,0,4414,0,1,Deuce on The Strip Southbound,12831,4_merged_357925060,357897014,
a_356088073,0,4414,0,1,Deuce on The Strip Southbound,12831,4_merged_357925060,357897017,
a_356088060,0,4414,0,1,Deuce on The Strip Southbound,12831,4_merged_357925060,357897016,
b_356089636,0,4428,0,0,110 Eastern Northbound,12902,4_merged_357925064,357918309,
b_356089629,0,4428,0,0,110 Eastern Northbound,12902,4_merged_357925064,357918308,
b_356089645,0,4439,0,1,203 Lamb Southbound / Desert Inn & Spring Mtn Westbound,12972,4_merged_357925064,357915159,
b_356089533,0,4439,0,0,203 Spring Mtn & Desert Inn Eastbound / Lamb Northbound,12963,4_merged_357925064,357915158,
b_356089633,0,4428,0,0,110 Eastern Northbound,12903,4_merged_357925064,357918303,
b_356089629,0,4428,0,0,110 Eastern Northbound,12903,4_merged_357925064,357918302,
b_356089640,0,4439,0,0,203 Spring Mtn & Desert Inn Eastbound / Lamb Northbound,12965,4_merged_357925064,357915157,
b_356089626,0,4428,0,0,110 Eastern Northbound,12903,4_merged_357925064,357918300,
b_356089628,0,4428,0,0,110 Eastern Northbound,12902,4_merged_357925064,357918307,
b_356089626,0,4428,0,0,110 Eastern Northbound,12903,4_merged_357925064,357918306,
b_356089645,0,4439,0,0,203 Spring Mtn & Desert Inn Eastbound / Lamb Northbound,12964,4_merged_357925064,357915153,
b_356089636,0,4428,0,0,110 Eastern Northbound,12903,4_merged_357925064,357918304,
b_356089637,0,4429,0,1,111A Pecos Southbound,12914,4_merged_357925064,357915264,
b_356090092,0,4437,0,0,201B Tropicana Eastbound,12950,3_merged_357925061,357918853,
b_356090088,0,4437,0,0,201A Tropicana Eastbound,12949,3_merged_357925061,357918852,
b_356090087,0,4437,0,0,201B Tropicana Eastbound,12950,3_merged_357925061,357918851,
b_356090094,0,4437,0,0,201A Tropicana Eastbound,12949,3_merged_357925061,357918850,
b_356090086,0,4437,0,1,201 Tropicana Westbound,12955,3_merged_357925061,357918857,
b_356090085,0,4437,0,1,201A Tropicana Westbound,12954,3_merged_357925061,357918856,
b_356090093,0,4437,0,0,201B Tropicana Eastbound,12950,3_merged_357925061,357918855,
b_356090091,0,4437,0,0,201A Tropicana Eastbound,12949,3_merged_357925061,357918854,
b_356090417,0,4456,0,0,SX-A Sahara Express Eastbound,13074,13_merged_357925063,357924860,
b_356089700,0,4440,0,1,206 Charleston Westbound,12983,4_merged_357925064,357916514,
b_356089706,0,4440,0,0,206 Charleston Eastbound,12978,4_merged_357925064,357916439,
b_356089708,0,4440,0,1,206 Charleston Westbound,12983,4_merged_357925064,357916515,
b_356088522,0,4421,0,1,102 Jones Southbound,12870,3_merged_357925061,357902142,
b_356088521,0,4421,0,1,102 Jones Southbound,12870,3_merged_357925061,357902143,
b_356088521,0,4421,0,1,102 Jones Southbound,12870,3_merged_357925061,357902140,
b_356089701,0,4440,0,0,206 Charleston Eastbound,12977,4_merged_357925064,357916438,
b_356088521,0,4421,0,1,102 Jones Southbound,12870,3_merged_357925061,357902146,
b_356088523,0,4421,0,1,102 Jones Southbound,12870,3_merged_357925061,357902147,
b_356088520,0,4421,0,1,102 Jones Southbound,12870,3_merged_357925061,357902144,
b_356088522,0,4421,0,1,102 Jones Southbound,12870,3_merged_357925061,357902145,
b_356089702,0,4440,0,1,206 Charleston Westbound,12983,4_merged_357925064,357916517,
b_356089960,0,4445,0,1,212 Sunset Westbound,13013,3_merged_357925061,357919726,
b_356089696,0,4440,0,1,206 Charleston Westbound,12983,4_merged_357925064,357916511,
b_356089961,0,4445,0,1,212 Sunset Westbound,13015,3_merged_357925061,357919724,
b_356089697,0,4440,0,0,206 Charleston Eastbound,12978,4_merged_357925064,357916433,
b_356089712,0,4440,0,1,206 Charleston Westbound,12983,4_merged_357925064,357916513,
b_356089708,0,4440,0,0,206 Charleston Eastbound,12978,4_merged_357925064,357916432,
a_356087314,0,4392,0,0,115 Nellis / Stephanie Northbound,12692,2_merged_357925058,357886109,
a_356087313,0,4392,0,0,115 Nellis / Stephanie Northbound,12693,2_merged_357925058,357886108,
a_356087317,0,4392,0,0,115 Nellis / Stephanie Northbound,12692,2_merged_357925058,357886105,
a_356087318,0,4392,0,0,115 Nellis / Stephanie Northbound,12693,2_merged_357925058,357886104,
a_356087283,0,4392,0,0,115 Nellis / Stephanie Northbound,12692,2_merged_357925058,357886107,
a_356087319,0,4392,0,0,115 Nellis / Stephanie Northbound,12693,2_merged_357925058,357886106,
a_356087314,0,4392,0,0,115 Nellis / Stephanie Northbound,12693,2_merged_357925058,357886101,
a_356087313,0,4392,0,0,115 Nellis / Stephanie Northbound,12693,2_merged_357925058,357886100,
a_356087316,0,4392,0,0,115 Nellis / Stephanie Northbound,12692,2_merged_357925058,357886103,
a_356087315,0,4392,0,0,115 Nellis / Stephanie Northbound,12693,2_merged_357925058,357886102,
b_356088731,0,4427,0,1,109 Maryland Pkwy Southbound,12901,4_merged_357925064,357915979,
b_356089559,0,4427,0,1,109 Maryland Pkwy Southbound,12901,4_merged_357925064,357915978,
b_356089556,0,4427,0,1,109 Maryland Pkwy Southbound,12901,4_merged_357925064,357915973,
b_356089557,0,4427,0,1,109 Maryland Pkwy Southbound,12901,4_merged_357925064,357915972,
b_356089552,0,4427,0,1,109 Maryland Pkwy Southbound,12901,4_merged_357925064,357915971,
b_356089551,0,4427,0,1,109 Maryland Pkwy Southbound,12901,4_merged_357925064,357915970,
b_356089555,0,4427,0,1,109 Maryland Pkwy Southbound,12901,4_merged_357925064,357915977,
b_356088730,0,4427,0,1,109 Maryland Pkwy Southbound,12901,4_merged_357925064,357915976,
b_356089558,0,4427,0,1,109 Maryland Pkwy Southbound,12901,4_merged_357925064,357915975,
b_356089554,0,4427,0,1,109 Maryland Pkwy Southbound,12901,4_merged_357925064,357915974,
a_356087809,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893271,
a_356087814,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893270,
a_356087811,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893273,
a_356087810,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893272,
a_356087815,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893275,
a_356087813,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893274,
a_356087807,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893277,
a_356087816,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893276,
a_356087817,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893279,
a_356087808,0,4414,0,0,Deuce on The Strip Northbound,12830,2_merged_357925058,357893278,
b_356089327,0,4452,0,1,221 Horizon Ridge / Cactus Westbound,13054,3_merged_357925061,357912406,
b_356089324,0,4452,0,1,221 Horizon Ridge / Cactus Westbound,13054,3_merged_357925061,357912407,
b_356089328,0,4452,0,1,221 Horizon Ridge / Cactus Westbound,13054,3_merged_357925061,357912404,
b_356089326,0,4452,0,1,221 Horizon Ridge / Cactus Westbound,13054,3_merged_357925061,357912405,
b_356089324,0,4452,0,1,221 Horizon Ridge / Cactus Westbound,13056,3_merged_357925061,357912402,
b_356089325,0,4452,0,1,221 Horizon Ridge / Cactus Westbound,13054,3_merged_357925061,357912403,
b_356089326,0,4452,0,1,221 Horizon Ridge / Cactus Westbound,13055,3_merged_357925061,357912400,
b_356089327,0,4452,0,1,221 Horizon Ridge / Cactus Westbound,13055,3_merged_357925061,357912401,
a_356088176,0,4411,0,1,219 Craig Westbound,12809,13_merged_357925059,357898548,
b_356089325,0,4452,0,1,221 Horizon Ridge / Cactus Westbound,13056,3_merged_357925061,357912408,
b_356089328,0,4452,0,1,221 Horizon Ridge / Cactus Westbound,13056,3_merged_357925061,357912409,
a_356088182,0,4411,0,1,219 Craig Westbound,12808,13_merged_357925059,357898549,
a_356088173,0,4411,0,1,219 Craig Westbound,12808,13_merged_357925059,357898542,
a_356088176,0,4411,0,1,219 Craig Westbound,12809,13_merged_357925059,357898543,
a_356088177,0,4411,0,0,219 Craig Eastbound,12807,13_merged_357925059,357898541,
a_356087750,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12824,4_merged_357925060,357892636,
a_356087746,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12826,4_merged_357925060,357892637,
a_356087748,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12824,4_merged_357925060,357892634,
a_356087749,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12824,4_merged_357925060,357892635,
a_356087746,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12824,4_merged_357925060,357892632,
a_356087747,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12824,4_merged_357925060,357892633,
a_356087749,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12824,4_merged_357925060,357892630,
a_356087750,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12824,4_merged_357925060,357892631,
a_356087747,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12824,4_merged_357925060,357892638,
a_356087748,0,4413,0,1,221 Horizon Ridge / Cactus Westbound,12824,4_merged_357925060,357892639,
b_356090220,0,4458,0,0,Downtown & Veteran Medical Center Express Northbound,13086,13_merged_357925063,357922834,
b_356090214,0,4458,0,0,Downtown & Veteran Medical Center Express Northbound,13086,13_merged_357925063,357922835,
b_356090237,0,4458,0,0,Downtown & Veteran Medical Center Express Northbound,13086,13_merged_357925063,357922836,
b_356090221,0,4458,0,0,Downtown & Veteran Medical Center Express Northbound,13086,13_merged_357925063,357922837,
a_356087996,0,4398,0,0,201B Tropicana Eastbound,12724,4_merged_357925060,357895949,
a_356087995,0,4398,0,0,201A Tropicana Eastbound,12725,4_merged_357925060,357895948,
b_356090233,0,4458,0,0,Downtown & Veteran Medical Center Express Northbound,13086,13_merged_357925063,357922832,
b_356090224,0,4458,0,0,Downtown & Veteran Medical Center Express Northbound,13086,13_merged_357925063,357922833,
a_356087996,0,4398,0,0,201A Tropicana Eastbound,12722,4_merged_357925060,357895945,
a_356087995,0,4398,0,0,201 Tropicana Eastbound,12723,4_merged_357925060,357895944,
a_356087994,0,4398,0,0,201B Tropicana Eastbound,12724,4_merged_357925060,357895947,
a_356087992,0,4398,0,0,201B Tropicana Eastbound,12724,4_merged_357925060,357895946,
b_356090218,0,4458,0,1,Downtown & Veteran Medical Center Express Southbound,13087,13_merged_357925063,357922838,
b_356090225,0,4458,0,1,Downtown & Veteran Medical Center Express Southbound,13087,13_merged_357925063,357922839,
a_356087994,0,4398,0,0,201A Tropicana Eastbound,12722,4_merged_357925060,357895943,
a_356087993,0,4398,0,0,201 Tropicana Eastbound,12723,4_merged_357925060,357895942,
a_356087056,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885474,
a_356087964,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885475,
a_356088126,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885476,
a_356087962,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885477,
a_356087964,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885470,
a_356088126,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885471,
a_356087962,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885472,
a_356087270,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885473,
a_356087270,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885478,
a_356087274,0,4391,0,1,113 N. Las Vegas Blvd Southbound,12690,4_merged_357925060,357885479,
a_356087098,0,4419,0,0,Downtown & Veteran Medical Center Express Northbound,12858,3_merged_357925057,357895369,
a_356087095,0,4419,0,0,Downtown & Veteran Medical Center Express Northbound,12858,3_merged_357925057,357895368,
a_356087254,0,4419,0,1,Downtown & Veteran Medical Center Express Southbound,12861,2_merged_357925058,357895361,
a_356087087,0,4419,0,1,Downtown & Veteran Medical Center Express Southbound,12861,2_merged_357925058,357895360,
a_356087094,0,4419,0,0,Downtown & Veteran Medical Center Express Northbound,12858,3_merged_357925057,357895363,
a_356087114,0,4419,0,1,Downtown & Veteran Medical Center Express Southbound,12861,2_merged_357925058,357895362,
a_356087100,0,4419,0,0,Downtown & Veteran Medical Center Express Northbound,12858,3_merged_357925057,357895365,
a_356087090,0,4419,0,0,Downtown & Veteran Medical Center Express Northbound,12858,3_merged_357925057,357895364,
a_356087090,0,4419,0,0,Downtown & Veteran Medical Center Express Northbound,12858,3_merged_357925057,357895367,
a_356087119,0,4419,0,0,Downtown & Veteran Medical Center Express Northbound,12858,3_merged_357925057,357895366,
b_356090362,0,4442,0,1,208 Washington Westbound,12992,13_merged_357925063,357924296,
b_356090363,0,4442,0,1,208 Washington Westbound,12992,13_merged_357925063,357924297,
b_356090361,0,4442,0,1,208 Washington Westbound,12992,13_merged_357925063,357924294,
b_356090365,0,4442,0,1,208 Washington Westbound,12992,13_merged_357925063,357924295,
b_356090364,0,4442,0,1,208 Washington Westbound,12992,13_merged_357925063,357924292,
b_356090234,0,4442,0,1,208 Washington Westbound,12992,13_merged_357925063,357924293,
b_356090235,0,4442,0,1,208 Washington Westbound,12992,13_merged_357925063,357924290,
b_356090363,0,4442,0,1,208 Washington Westbound,12992,13_merged_357925063,357924291,
b_356090364,0,4442,0,1,208 Washington Westbound,12992,13_merged_357925063,357924298,
b_356090234,0,4442,0,1,208 Washington Westbound,12992,13_merged_357925063,357924299,
b_356090146,0,4421,0,0,102 Jones Northbound,12868,13_merged_357925063,357921518,
b_356090147,0,4421,0,0,102 Jones Northbound,12868,13_merged_357925063,357921519,
b_356090393,0,4453,0,1,Deuce on The Strip Southbound,13058,13_merged_357925063,357924748,
b_356090402,0,4453,0,1,Deuce on The Strip Southbound,13058,13_merged_357925063,357924749,
b_356090411,0,4453,0,1,Deuce on The Strip Southbound,13058,13_merged_357925063,357924744,
b_356090401,0,4453,0,1,Deuce on The Strip Southbound,13058,13_merged_357925063,357924745,
b_356090392,0,4453,0,1,Deuce on The Strip Southbound,13058,13_merged_357925063,357924746,
b_356090407,0,4453,0,1,Deuce on The Strip Southbound,13058,13_merged_357925063,357924747,
b_356090399,0,4453,0,1,Deuce on The Strip Southbound,13058,13_merged_357925063,357924740,
b_356090148,0,4421,0,0,102 Jones Northbound,12868,13_merged_357925063,357921517,
b_356090390,0,4453,0,1,Deuce on The Strip Southbound,13058,13_merged_357925063,357924742,
b_356090143,0,4421,0,0,102 Jones Northbound,12868,13_merged_357925063,357921515,
a_356088235,0,4383,0,0,103 Decatur Northbound,12644,13_merged_357925059,357898678,
a_356088236,0,4383,0,0,103 Decatur Northbound,12644,13_merged_357925059,357898679,
b_356090226,0,4425,0,1,106B Centennial Hills / Rancho Southbound,12896,13_merged_357925063,357922499,
a_356088236,0,4383,0,0,103 Decatur Northbound,12644,13_merged_357925059,357898670,
a_356088232,0,4383,0,0,103 Decatur Northbound,12644,13_merged_357925059,357898671,
a_356088225,0,4383,0,0,103 Decatur Northbound,12644,13_merged_357925059,357898672,
a_356088230,0,4383,0,0,103 Decatur Northbound,12644,13_merged_357925059,357898673,
a_356088233,0,4383,0,0,103 Decatur Northbound,12644,13_merged_357925059,357898674,
a_356088234,0,4383,0,0,103 Decatur Northbound,12644,13_merged_357925059,357898675,
a_356088231,0,4383,0,0,103 Decatur Northbound,12644,13_merged_357925059,357898676,
a_356088228,0,4383,0,0,103 Decatur Northbound,12644,13_merged_357925059,357898677,
b_356089983,0,4451,0,1,220 Tropical / Ann Westbound,13042,3_merged_357925061,357917126,
b_356089982,0,4451,0,1,220 Tropical / Ann Westbound,13042,3_merged_357925061,357917127,
b_356089982,0,4451,0,1,220 Tropical / Ann Westbound,13042,3_merged_357925061,357917124,
b_356089981,0,4451,0,1,220 Tropical / Ann Westbound,13042,3_merged_357925061,357917125,
b_356089981,0,4451,0,1,220 Tropical / Ann Westbound,13042,3_merged_357925061,357917122,
b_356089983,0,4451,0,1,220 Tropical / Ann Westbound,13042,3_merged_357925061,357917123,
b_356089983,0,4451,0,1,220 Tropical / Ann Westbound,13042,3_merged_357925061,357917120,
b_356089982,0,4451,0,1,220 Tropical / Ann Westbound,13042,3_merged_357925061,357917121,
b_356090225,0,4425,0,1,106A Centennial Hills / Rancho Southbound,12897,13_merged_357925063,357922490,
b_356089981,0,4451,0,1,220 Tropical / Ann Westbound,13042,3_merged_357925061,357917128,
b_356089983,0,4451,0,1,220 Tropical / Ann Westbound,13042,3_merged_357925061,357917129,
b_356090226,0,4425,0,1,106B Centennial Hills / Rancho Southbound,12896,13_merged_357925063,357922491,
b_356090213,0,4425,0,1,106A Centennial Hills / Rancho Southbound,12897,13_merged_357925063,357922496,
b_356090232,0,4425,0,1,106B Centennial Hills / Rancho Southbound,12896,13_merged_357925063,357922497,
b_356090231,0,4425,0,1,106A Centennial Hills / Rancho Southbound,12897,13_merged_357925063,357922494,
b_356090230,0,4425,0,1,106B Centennial Hills / Rancho Southbound,12896,13_merged_357925063,357922495,
b_356089239,0,4444,0,0,210 Lake Mead Blvd Eastbound,13001,3_merged_357925061,357910479,
b_356089241,0,4444,0,0,210 Lake Mead Blvd Eastbound,13001,3_merged_357925061,357910478,
a_356087961,0,4411,0,1,219 Craig Westbound,12808,4_merged_357925060,357896709,
b_356089241,0,4444,0,0,210 Lake Mead Blvd Eastbound,13001,3_merged_357925061,357910471,
b_356089238,0,4444,0,0,210 Lake Mead Blvd Eastbound,13001,3_merged_357925061,357910470,
b_356089242,0,4444,0,0,210 Lake Mead Blvd Eastbound,13001,3_merged_357925061,357910473,
b_356089239,0,4444,0,0,210 Lake Mead Blvd Eastbound,13001,3_merged_357925061,357910472,
b_356089237,0,4444,0,0,210 Lake Mead Blvd Eastbound,13001,3_merged_357925061,357910475,
b_356089243,0,4444,0,0,210 Lake Mead Blvd Eastbound,13001,3_merged_357925061,357910474,
b_356089238,0,4444,0,0,210 Lake Mead Blvd Eastbound,13001,3_merged_357925061,357910477,
b_356089240,0,4444,0,0,210 Lake Mead Blvd Eastbound,13001,3_merged_357925061,357910476,
b_356090209,0,4433,0,1,119 Simmons / Koval Southbound,12934,13_merged_357925063,357922193,
b_356090207,0,4433,0,1,119 Simmons / Koval Southbound,12934,13_merged_357925063,357922192,
b_356090211,0,4433,0,1,119 Simmons / Koval Southbound,12934,13_merged_357925063,357922191,
