stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
36.159608,0,2279,-115.172637,,,,,NB Rancho after Charleston,0,2279,
36.203424,0,2278,-115.199337,,,,,NB Rancho after Carey,0,2278,
36.260664,0,5859,-115.180168,,,,SIMMONS ST & W ANN RD,SB Simmons after Ann,0,5859,
36.24734,0,5541,-115.154066,,,,CAMINO AL NORTE & POLARIS AV,NB Camino Al Norte after Lone Mtn,0,5541,
36.144479,0,2458,-115.174593,,,,,WB Sahara after Rancho,0,2458,
36.143481,0,2454,-115.154145,,,,,EB Sahara after Paradise,0,2454,
36.144297,0,2457,-115.243591,,,,,WB Sahara after Rainbow,0,2457,
36.143995,0,2456,-115.241914,,,,,EB Sahara after Rainbow,0,2456,
36.145181,0,2450,-115.061263,,,,,WB Sahara after Caravelle,0,2450,
36.144108,0,2453,-115.174764,,,,,EB Sahara before Rancho,0,2453,
36.173797,0,179,-115.115238,,,,,EB Bonanza after Eastern,0,179,
36.177259,0,178,-115.17324,,,,,WB Bonanza before Dike,0,178,
36.174233,0,177,-115.052221,,,,,WB Bonanza before Christy,0,177,
36.177078,0,174,-115.166571,,,,,EB Bonanza after Clarkway,0,174,
36.174137,0,172,-115.125617,,,,,WB Bonanza after Bruce,0,172,
36.173871,0,171,-115.124363,,,,,EB Bonanza after Bruce,0,171,
36.144335,0,2056,-115.154698,,,,,SB Paradise before Sahara,0,2056,
36.128798,0,2059,-115.154991,,,,,SB Paradise after Desert Inn,0,2059,
36.159313,0,3692,-115.045216,,,,,EB Charleston after Sloan,0,3692,
36.148592,0,6363,-115.297341,,,,Ft. Apache Rd & 2251 Ft. Apache Rd,SB Fort Apache after Red Hills,0,6363,
36.253585,0,6362,-115.117167,,,,Losee Rd & Washburn Rd,SB Losee after Washburn,0,6362,
36.26171,0,6361,-115.117254,,,,Losee Rd & Ann Rd,SB Losee after Ann,0,6361,
36.275729,0,6360,-115.117154,,,,Losee Rd & Centennial Pkwy,SB Losee after Centennial,0,6360,
36.166428,0,6367,-115.278655,,,,Alta Dr & Durango Dr,WB Alta after Durango,0,6367,
36.163298,0,6366,-115.277839,,,,Durango Dr & Boseck Dr,NB Durango after Boseck,0,6366,
36.154095,0,6364,-115.063988,,,,Nellis Blvd & Mohave Ave,SB Nellis before Mohave,0,6364,
36.195557,0,1505,-115.219457,,,,,EB Lake Mead after Saylor,0,1505,
36.197029,0,1419,-115.134408,,,,,WB Lake Mead after 5th,0,1419,
36.195861,0,1508,-115.03021,,,,,WB Lake Mead before Shatz,0,1508,
36.313895,0,7218,-115.305179,,,,Skye Canyon Park & Grand Canyon,EB Skye Canyn Prk after Grand Canyn,0,7218,
36.158719,0,7219,-115.118295,,,,,EB Charleston after Fremont,0,7219,
36.196098,0,1509,-115.043499,,,,,EB Lake Mead after Sloan,0,1509,
36.006418,0,7210,-115.083024,,,,,NB Green Valley after Horizon Ridge,0,7210,
36.011398,0,7211,-115.082959,,,,,NB Green Valley after Alanhurst,0,7211,
36.014879,0,7212,-115.082883,,,,,NB Green Valley after Wingbrook,0,7212,
36.018058,0,7213,-115.082778,,,,,NB Green Valley before Paseo Verde,0,7213,
36.020308,0,7214,-115.084813,,,,,WB Paseo Verde after Green Valley,0,7214,
36.017536,0,7215,-115.091508,,,,,SB Carnegie after Paseo Verde,0,7215,
36.012188,0,7216,-115.095195,,,,,SB Carnegie after Cozy Hill,0,7216,
36.0089,0,7217,-115.095741,,,,,SB Carnegie after Skippers Cove,0,7217,
36.10765,0,3225,-115.208184,,,,,SB Decatur after Harmon,0,3225,
36.164402,0,6215,-115.148981,,,,BTC Bay #3,Bonneville Transit Center Bay 3,0,6215,
36.164639,0,6214,-115.14883,,,,BTC Bay #2,Bonneville Transit Center Bay 2,0,6214,
36.064144,0,6212,-115.212891,,,,Badura Ave & Edmond St,EB Badura before Edmond,0,6212,
36.071094,0,2699,-115.091115,,,,,EB Sunset after Sandhill,0,2699,
36.188549,0,1976,-115.148098,,,,,WB Owens after D,0,1976,
36.065957,0,2696,-115.066218,,,,,EB Sunset before Pepper Tree,0,2696,
36.071703,0,2695,-115.101771,,,,,WB Sunset after Pecos,0,2695,
36.071435,0,2694,-115.099704,,,,,EB Sunset after Pecos,0,2694,
36.187988,0,1975,-115.146738,,,,,EB Harrison after D,0,1975,
36.164404,0,6218,-115.148755,,,,BTC Bay #6,Bonneville Transit Center Bay 6,0,6218,
36.016941,0,6819,-114.956944,,,,Boulder & College,SB Boulder before Horizon,0,6819,
36.195945,0,6818,-115.121152,,,,,WB Lake Mead after McDaniel,0,6818,
36.100217,0,3226,-115.208151,,,,,SB Decatur after Tropicana,0,3226,
36.045523,0,6811,-115.024681,,,,Auto Show & Gibson,EB Auto Show at 925 Auto Show Dr.,0,6811,
36.088838,0,3221,-115.243042,,,,,SB Rainbow before Dewey,0,3221,
36.036745,0,6813,-115.014882,,,,,WB Eastgate after Lake Mead,0,6813,
36.03551,0,6812,-115.012345,,,,,EB Eastgate before Lake Mead,0,6812,
36.04595,0,6815,-115.019438,,,,,SB Eastgate after Auto Show,0,6815,
36.045754,0,6814,-115.019111,,,,,NB Eastgate before Auto Show,0,6814,
36.16675,0,6817,-115.058963,,,,,WB Stewart after Sturgeon,0,6817,
36.045666,0,6816,-115.024842,,,,,WB Auto Show before Valley Mesa,0,6816,
36.099361,0,3236,-115.207804,,,,,NB Decatur after Bell,0,3236,
36.147266,0,3237,-115.190884,,,,,SB Valley View after La Pasada,0,3237,
36.247885,0,1618,-115.241129,,,,,WB Lone Mountain after Rancho,0,1618,
36.29118,0,5195,-115.260095,,,,,NB Buffalo after Elkhorn,0,5195,
36.247427,0,1614,-115.082514,,,,,WB Lone Mountain before Lincoln,0,1614,
36.143887,0,6106,-115.029296,,,,Sahara Ave & Hollywood Blvd,SB Hollywood after Sahara,0,6106_merged_357925051,
36.188269,0,1985,-115.110617,,,,,EB Owens after Arthur,0,1985,
36.110145,0,2063,-115.152867,,,,,SB Paradise before Harmon,0,2063,
36.094582,0,1363,-115.172669,,,,,NB Las Vegas at Luxor/Mandalay Bay,0,1363,
36.122256,0,2877,-115.143313,,,,,WB Twain after Cambridge,0,2877,
36.122061,0,2876,-115.140425,,,,,EB Twain after Cambridge,0,2876,
36.12228,0,2879,-115.138971,,,,,WB Twain after Maryland,0,2879,
36.114858,0,3355,-115.26249,,,,,WB Flamingo after Buffalo,0,3355,
36.11477,0,3354,-115.25615,,,,,WB Flamingo after Raintree,0,3354,
36.114794,0,3356,-115.26591,,,,,WB Flamingo after Miller,0,3356,
36.114708,0,3353,-115.253068,,,,,WB Flamingo after Tenaya,0,3353,
36.078708,0,5449,-115.260647,,,,,NB Buffalo after Patrick,0,5449,
36.055664,0,5448,-115.242217,,,,,EB Warm Springs after Rainbow,0,5448,
36.005532,0,7069,-115.288957,,,,,NB El Capitan after Mountains Edge,0,7069,
36.005242,0,7068,-115.284965,,,,,WB Mountains Edge after Riley,0,7068,
36.005263,0,7067,-115.280766,,,,,WB Mountains Edge after Durango,0,7067,
36.05681,0,5442,-115.170474,,,,E WARM SPRINGS RD & CEDAR AV,EB Warm Springs after Las Vegas,0,5442,
36.247622,0,5441,-115.241333,,,,W LONE MOUNTAIN RD,EB Lone Mountain before Rancho,0,5441,
36.178043,0,5440,-115.176315,,,,N RANCHO DR & W BONANZA RD,NB Rancho after Bonanza,0,5440,
36.063991,0,5447,-115.216024,,,,,EB Badura after Lindell,0,5447,
36.020315,0,7062,-115.270717,,,,,WB Blue Diamond after Cimarron,0,7062,
36.020251,0,7061,-115.261752,,,,,WB Blue Diamond after Buffalo,0,7061,
36.017277,0,7060,-115.261203,,,,,NB Buffalo after Richmar,0,7060,
36.126055,0,1768,-115.137009,,,,,NB Maryland before Sierra Vista,0,1768,
36.147454,0,1769,-115.137168,,,,,SB Maryland after St Louis,0,1769,
36.178337,0,1762,-115.127627,,,,,WB Maryland after Sagman,0,1762,
36.144903,0,1763,-115.1369,,,,,NB Maryland after Sahara,0,1763,
36.111515,0,1760,-115.137519,,,,,NB Maryland after Rochelle,0,1760,
36.1291,0,1766,-115.136805,,,,,NB Maryland before Desert Inn,0,1766,
36.126491,0,1767,-115.137255,,,,,SB Maryland after Sierra Vista,0,1767,
36.143044,0,1764,-115.13706,,,,,SB Maryland after Sahara,0,1764,
36.262322,0,6961,-115.080135,,,,,SB Lamb before Nexus,0,6961,
36.13049,0,1788,-115.109619,,,,,NB McLeod after Desert Inn,0,1788,
36.012709,0,1140,-114.968112,,,,,WB Horizon after Mona,0,1140,
36.267935,0,6962,-115.077191,,,,,NB Donovan before Tropical,0,6962,
36.269529,0,6965,-115.064134,,,,,EB Tropical before Range,0,6965,
36.269261,0,6964,-115.068893,,,,,EB Tropical after Puebla,0,6964,
36.012429,0,1144,-114.98071,,,,,EB Horizon after Skyline,0,1144,
36.012664,0,1145,-114.981925,,,,,WB Horizon after Skyline,0,1145,
36.271628,0,6969,-115.024943,,,,,NB Hollywood after Azure,0,6969,
36.269261,0,6968,-115.033426,,,,,EB Tropical after Mt Hood,0,6968,
36.139799,0,1149,-115.16738,,,,,NB Sammy Dav Jr after Circ Circ Dr,0,1149,
36.129952,0,768,-115.122498,,,,,WB Desert Inn after Burnham,0,768,
36.096756,0,5508,-115.224927,,,,S JONES BLVD & W HACIENDA AV,NB Jones after Reno,0,5508,
36.093146,0,5507,-115.224931,,,,S JONES BLVD & W HACIENDA AV,NB Jones after Hacienda,0,5507,
36.069996,0,5500,-115.242687,,,,Rainbow Blvd & Sunset Rd,SB Rainbow after Sunset,0,5500,
36.085527,0,5501,-115.242639,,,,S RAINBOW BLVD & W RUSSELL RD,NB Rainbow after Russell,0,5501,
36.165556,0,692,-115.206214,,,,,SB Decatur after Alta,0,692,
36.195847,0,1547,-115.170187,,,,,WB Lake Mead after Tonopah,0,1547,
36.159682,0,690,-115.205705,,,,,NB Decatur before Alpine,0,690,
36.035208,0,1545,-114.999828,,,,,EB Lake Mead after Van Wagenen,0,1545,
36.227063,0,696,-115.207379,,,,,NB Decatur after Casa Bonita,0,696,
36.158573,0,697,-115.206034,,,,,SB Decatur after Charleston,0,697,
36.177067,0,694,-115.206213,,,,,SB Decatur after Bonanza,0,694,
36.1826,0,695,-115.206286,,,,,SB Decatur after Carmen,0,695,
36.217872,0,698,-115.207344,,,,,NB Decatur after Cheyenne,0,698,
36.192602,0,699,-115.205881,,,,,NB Decatur before Concord Village,0,699,
36.244806,0,1549,-115.079823,,,,,NB Lamb before Copper Sage,0,1549,
36.159018,0,542,-115.166251,,,,,WB Charleston after Shadow,0,542,
36.159137,0,543,-115.069275,,,,,WB Charleston before Lamont,0,543,
36.159062,0,540,-115.218688,,,,,EB Charleston after Westwind,0,540,
36.014351,0,7198,-114.993565,,,,Horizon Ridge & Horizon,WB Horizon Rdg at Black Mtn Mktplc,0,7198,
36.217237,0,546,-115.201239,,,,,EB Cheyenne at Cheyenne Air,0,546,
36.217403,0,547,-115.187698,,,,,EB Cheyenne after Allen,0,547,
36.21754,0,544,-115.10058,,,,,EB Cheyenne before Pecos,0,544,
36.136694,0,1781,-115.137022,,,,,SB Maryland after Vegas Valley,0,1781,
36.020401,0,7193,-115.000652,,,,,EB Horizon Ridge before Nautical,0,7193,
36.023945,0,7192,-115.005494,,,,,EB Horizon Ridge after Lemongold,0,7192,
36.217603,0,548,-115.189435,,,,,WB Cheyenne after Allen,0,548,
36.217767,0,549,-115.113427,,,,,WB Cheyenne after Berg,0,549,
36.011464,0,7197,-114.992434,,,,,WB Horizon Ridge after Horizon,0,7197,
36.003089,0,7196,-114.963417,,,,,SB College at Foothill High School,0,7196,
36.01221,0,7195,-114.993092,,,,,EB Horizon Ridge before Horizon,0,7195,
36.015657,0,7194,-114.994981,,,,,EB Horizon Ridge after Rain Quail,0,7194,
36.184607,0,11,-115.147156,,,,,SB D after Monroe,0,11,
36.099838,0,2798,-115.11779,,,,,EB Tropicana after Eastern,0,2798,
36.129757,0,766,-115.085164,,,,,WB Desert Inn after Boulder,0,766,
36.188338,0,1982,-115.159647,,,,,EB Owens after N,0,1982,
36.107581,0,2064,-115.152036,,,,,SB Paradise after Harmon,0,2064,
36.188619,0,2968,-115.224809,,,,,WB Vegas after Jones,0,2968,
36.188311,0,12,-115.147154,,,,,NB D before Owens,0,12,
36.190482,0,14,-115.147273,,,,,NB D before Paul,0,14,
36.224846,0,6569,-115.269604,,,,Soaring Gulls Dr & Cimarron Rd,SB Cimarron before Soaring Gulls,0,6569,
36.17789,0,17,-115.151745,,,,,NB H after Bonanza,0,17,
36.272963,0,7112,-115.251704,,,,,SB Tenaya after Azure,0,7112,
36.013129,0,5612,-115.148547,,,,E SILVERADO RANCH BLVD & FAIRFIELD AV,EB Silverado Ranch before War Horse,0,5612,
36.188773,0,6564,-115.273235,,,,Vegas Dr & Pueblo Vista Dr,WB Vegas after Pueblo Vista,0,6564,
36.188627,0,6567,-115.268803,,,,Vegas Dr & Cimarron Rd,EB Vegas after Cimarron,0,6567,
36.15526,0,5718,-115.081692,,,,S LAMB BLVD & S PEARL ST,NB Lamb before Colorado,0,5718,
36.249942,0,6561,-115.117053,,,,Losee Rd & Plumeria Ave,SB Losee before Lone Mountain,0,6561,
36.268266,0,6560,-115.117212,,,,Losee Rd & Tropical Pkwy,SB Losee after Tropical,0,6560,
36.013138,0,5614,-115.141499,,,,E SILVERADO RANCH BLVD & PARADISE RD,EB Silverado Rnch after Pyramid Cov,0,5614,
36.24659,0,6562,-115.117046,,,,Losee Rd & Lone Mountain Rd,SB Losee after Lone Mountain,0,6562,
36.191834,0,19,-115.151929,,,,,SB H after Doolittle,0,19,
36.085446,0,1389,-115.17306,,,,,SB Las Vegas after Russell,0,1389,
36.027481,0,1384,-115.172532,,,,,SB Las Vegas after Pebble,0,1384,
36.074741,0,1386,-115.172838,,,,,SB Las Vegas before Sunset,0,1386,
36.150795,0,1380,-115.152875,,,,,SB Las Vegas after Oakey,0,1380,
36.16614,0,5715,-115.164042,,,,ALTA DR & SHADOW LA,EB Alta after Shadow,0,5715,
36.027652,0,1383,-115.172156,,,,,NB Las Vegas before Pebble,0,1383,
36.012698,0,3825,-115.118975,,,,,SB Eastern after Silverado Ranch,0,3825,
36.033995,0,6879,-115.23468,,,,,SB Torrey Pines after Wigwam,0,6879,
36.100809,0,2804,-115.183779,,,,,WB Tropicana after Dean Martin,0,2804_merged_357925037,
36.033901,0,6878,-115.242926,,,,,EB Wigwam after Rainbow,0,6878,
36.05667,0,3041,-115.085088,,,,,WB Warm Springs after Green Valley,0,3041,
36.056328,0,3040,-115.083209,,,,,EB Warm Springs after Green Valley,0,3040,
36.056448,0,3043,-115.086637,,,,,EB Warm Springs after Heavenly View,0,3043,
36.210144,0,4282,-115.106038,,,,,NB Las Vegas after Belmont,0,4282,
36.212646,0,4283,-115.101763,,,,,NB Las Vegas at Market Center,0,4283,
36.201298,0,4280,-115.121136,,,,,NB Las Vegas before Civic Center,0,4280,
36.20279,0,4281,-115.118594,,,,,NB Las Vegas before Carey,0,4281,
36.226852,0,4286,-115.077479,,,,,NB Las Vegas after Lamb,0,4286,
36.233477,0,4287,-115.066161,,,,,NB Las Vegas after Lamont,0,4287,
36.217236,0,4284,-115.093926,,,,,NB Las Vegas before Cheyenne,0,4284,
36.220718,0,4285,-115.08797,,,,,NB Las Vegas after Walnut,0,4285,
36.170924,0,5461,-115.144028,,,,,SB Casino Center before Fremont,0,5461,
36.056672,0,3045,-115.092784,,,,,EB Warm Springs at La Mesa,0,3045,
36.239355,0,4288,-115.056637,,,,,SB Las Vegas after Craig,0,4288,
36.235678,0,4289,-115.062916,,,,,SB Las Vegas after Nellis,0,4289,
36.056831,0,3044,-115.162794,,,,,EB Warm Springs after Gilespie,0,3044,
36.100199,0,5744,-115.289109,,,,W TROPICANA AV & S EL CAPITAN WY,WB Tropicana after El Capitan,0,5744,
36.049073,0,3047,-114.959653,,,,,WB Warm Springs after Pueblo,0,3047,
36.261786,0,363,-115.15698,,,,,NB Camino Eldorado after Ann,0,363,
36.02013,0,5275,-115.100378,,,,,NB St Rose after Paseo Verde,0,5275,
36.220779,0,2098,-115.098728,,,,,SB Pecos after Colton,0,2098,
36.041032,0,5276,-115.029519,,,,,SB Gibson after American Pacific,0,5276,
36.202984,0,381,-115.128934,,,,,EB Carey after Donna,0,381,
36.203203,0,382,-115.130404,,,,,WB Carey after Donna,0,382,
36.037728,0,5277,-115.029508,,,,,SB Gibson after Mary Crest,0,5277,
36.203197,0,384,-115.147563,,,,,WB Carey after Englestad,0,384,
36.181319,0,6178,-115.273713,,,,Washington Blvd & Washington Oaks St,WB Washington after Washington Oaks,0,6178,
36.18127,0,6179,-115.277137,,,,Washington Blvd & Durango Dr,WB Washington before Durango,0,6179,
36.17493,0,6176,-115.259605,,,,Buffalo Rd & Westcliff Rd,NB Buffalo after Westcliff,0,6176,
36.181365,0,6177,-115.26961,,,,Washington Blvd & Cimarron Rd,WB Washington after Cimarron,0,6177,
36.166407,0,6174,-115.250461,,,,Alta Dr & Antelope Rd,EB Alta after Antelope,0,6174,
36.166379,0,6175,-115.245977,,,,Alta Rd & Cline St,EB Alta after Cline,0,6175,
36.166448,0,6172,-115.259174,,,,Alta Dr & Buffalo Rd,EB Alta after Buffalo,0,6172,
36.166431,0,6173,-115.255437,,,,Alta Dr & Altamira Rd,EB Alta after Altamira,0,6173,
36.166365,0,6170,-115.268194,,,,Alta Dr & Cimarron Rd,EB Alta after Cimarron,0,6170,
36.166414,0,6171,-115.263477,,,,Alta Dr & Thrush Dr,EB Alta after Thrush,0,6171,
36.188358,0,1983,-115.119909,,,,,EB Owens after 21st,0,1983,
36.168016,0,6778,-115.141041,,,,,WB Carson before Las Vegas,0,6778,
36.23931,0,6775,-115.097131,,,,,NB Pecos before Craig,0,6775,
36.280362,0,6776,-115.134784,,,,,NB 5th after Rome,0,6776,
36.276644,0,6777,-115.144982,,,,,WB Centennial after Commerce,0,6777,
36.030185,0,6770,-114.949973,,,,Racetrack Rd & Park Entrance Rd,SB Racetrack before Newport,0,6770,
36.027301,0,6771,-114.951479,,,,Newport Dr & Albacate St,WB Newport before Albacate,0,6771,
36.026704,0,6772,-114.959213,,,,Pueblo Blvd & Newport Dr,SB Pueblo after Newport,0,6772,
36.071119,0,6773,-115.022947,,,,Galleria Dr & Middlegate Rd,WB Galleria before Middlegate,0,6773,
36.188882,0,1307,-115.133951,,,,,NB Las Vegas after Owens,0,1307,
36.071013,0,5876,-115.171413,,,,Sunset Rd & Las Vegas Blvd,EB Sunset after Las Vegas,0,5876,
36.101398,0,5877,-115.049979,,,,Tropicana Ave & Ace High St,WB Tropicana before Boulder,0,5877,
36.129718,0,5874,-115.301779,,,,Desert Inn Rd & Surfline Dr,EB Desert Inn after Park,0,5874,
36.12971,0,5875,-115.30682,,,,Desert Inn Rd & Grand Canyon Dr,EB Desert Inn before Grand Canyon,0,5875,
36.069266,0,5878,-115.163611,,,,Gilespie St & Via Marnell Way,SB Gilespie before Via Marnell,0,5878,
36.17068,0,5879,-115.06197,,,,Nellis Blvd & Cedar Ave,NB Nellis after Cedar,0,5879,
36.103468,0,1779,-115.137225,,,,,SB Maryland after University,0,1779,
36.099989,0,2808,-115.225903,,,,,WB Tropicana after Jones,0,2808,
36.024819,0,5279,-115.029809,,,,,SB Gibson after Paseo Verde,0,5279,
36.132773,0,2190,-115.243137,,,,,SB Rainbow after Palmyra,0,2190,
36.155811,0,2192,-115.243344,,,,,NB Rainbow after Del Rey,0,2192,
36.154912,0,2193,-115.243678,,,,,SB Rainbow after Del Rey,0,2193,
36.130188,0,2194,-115.242821,,,,,NB Rainbow after Desert Inn,0,2194,
36.12884,0,2195,-115.243163,,,,,SB Rainbow after Desert Inn,0,2195,
36.137494,0,2196,-115.242768,,,,,NB Rainbow after Edna,0,2196,
36.141155,0,2197,-115.242759,,,,,NB Rainbow after Eldora,0,2197,
36.118696,0,2198,-115.242802,,,,,NB Rainbow after Endora,0,2198,
36.117713,0,2199,-115.243137,,,,,SB Rainbow after Endora,0,2199,
36.060508,0,250,-115.005223,,,,,NB Boulder before Corn,0,250,
36.059372,0,251,-115.004641,,,,,SB Boulder after Corn,0,251,
36.088729,0,254,-115.037659,,,,,SB Boulder after Kentucky,0,254,
36.115383,0,2200,-115.242793,,,,,NB Rainbow after Flamingo,0,2200,
36.113531,0,2201,-115.243129,,,,,SB Rainbow after Flamingo,0,2201,
36.193013,0,2202,-115.242204,,,,,NB Rainbow after Gazelle,0,2202,
36.225985,0,2204,-115.242213,,,,,NB Rainbow after Gowan,0,2204,
36.091797,0,2207,-115.243102,,,,,SB Rainbow after Hacienda,0,2207,
36.161132,0,2208,-115.244019,,,,,SB Rainbow before Charleston,0,2208,
36.163465,0,2209,-115.24391,,,,,NB Rainbow before Alta,0,2209,
36.144434,0,6102,-115.033011,,,,Treeline Dr & Sahara Ave,EB Sahara after Tree Line,0,6102_merged_357925053,
36.246928,0,6688,-115.044202,,,,Range Rd & O Callaghan Hosp.,OCallaghan Fed Hosp at Range Rd,0,6688,
36.099902,0,6689,-115.299776,,,,Tropicana Ave & Fort Apache Rd,EB Tropicana before Fort Apache,0,6689,
36.085135,0,6680,-115.26664,,,,Russell Rd & Warbonnet Way,WB Russell after Warbonnet,0,6680,
36.085285,0,6681,-115.294636,,,,Russell Rd & Spectrum apt,WB Russell at Spectrum,0,6681,
36.084995,0,6683,-115.296867,,,,Russell Rd & Fort Apache Rd,EB Russell after Fort Apache,0,6683,
36.085017,0,6684,-115.292323,,,,Russell Rd & Gramercy,EB Russell before Jerry Tarkanian,0,6684,
36.084894,0,6685,-115.266864,,,,Russell Rd & Warbonnet Way,EB Russell before Warbonnet,0,6685,
36.084841,0,6686,-115.263686,,,,Russell Rd & Miller Ln,EB Russell before Miller,0,6686,
36.114437,0,6687,-115.167318,,,,Flamingo Rd & Linq Ln,EB Flamingo after Linq,0,6687,
36.144201,0,2429,-115.082306,,,,,EB Sahara after Lamb,0,2429,
36.142,0,1897,-115.065337,,,,,NB Nellis after Spyglass Hill,0,1897_merged_357925030,
36.144259,0,2421,-115.302033,,,,,EB Sahara before Fort Apache,0,2421,
36.144096,0,2423,-115.224271,,,,,EB Sahara after Jones,0,2423,
36.144367,0,2424,-115.2263,,,,,WB Sahara after Jones,0,2424,
36.080164,0,6273,-115.02732,,,,Boulder Hwy & Covered Wagon RV Park,NB Boulder after Broadbent,0,6273,
36.143795,0,2426,-115.158243,,,,,WB Sahara after Las Vegas,0,2426,
36.143948,0,2427,-115.28308,,,,,EB Sahara before Lake Sahara,0,2427,
36.168367,0,2641,-115.131491,,,,,WB Stewart after Maryland,0,2641,
36.17359,0,1848,-115.062303,,,,,SB Nellis after Bonanza,0,1848,
36.17404,0,168,-115.066877,,,,,WB Bonanza after Lillian,0,168,
36.173859,0,165,-115.118217,,,,,EB Bonanza after 23rd,0,165,
36.17396,0,166,-115.13312,,,,,EB Bonanza after 9th,0,166,
36.174455,0,167,-115.135858,,,,,WB Bonanza before Las Vegas,0,167,
36.177083,0,160,-115.152244,,,,,EB Bonanza before H,0,160,
36.177244,0,161,-115.153016,,,,,WB Bonanza after H,0,161,
36.177052,0,162,-115.156164,,,,,EB Bonanza at 919 W Bonanza,0,162,
36.177222,0,163,-115.155555,,,,,WB Bonanza across frm 901 W Bonanza,0,163,
36.268884,0,6356,-115.10714,,,,Tropical Pkwy & Statz St,EB Tropical after Statz,0,6356,
36.218891,0,3689,-115.120158,,,,,SB Civic Center before Cope,0,3689,
36.263042,0,6355,-115.116227,,,,Ann Rd & Losee Rd,EB Ann after Losee,0,6355,
36.137026,0,6352,-115.055581,,,,Vegas Valley Dr & Cabana Dr,EB Vegas Valley after Cabana,0,6352,
36.240744,0,6353,-115.116622,,,,Losee Rd & Craig Rd,NB Losee after Craig,0,6353,
